51
1,92,2,-1,1,0.00425505082415737,0.32498104978355,0.179923351605489
1,6,2,-1,1,-0.00060382361479595,0.284360784166287,0.229265419966407
2,72,1,85,1,0.00152427283253618,0.00977222006263306,0.0116420051685028
2,72,1,91,1,0.00115727865908462,-0.00681143824503768,0.0061005718603147
2,80,1,91,1,0.00145993601426133,-0.11610709519246,0.093619882486379
2,80,1,101,1,0.00124573161230928,-0.000219582866119581,0.000241332930691595
2,80,1,0,1,0.0016088015837529,0.183526673431129,0.149503040317705
2,80,1,24,1,0.00308412166044104,0.0152754058425881,0.0665511694958576
2,85,1,24,1,9.96946394587661e-05,0.0193538311688312,0.107113343885482
2,85,1,28,1,0.000277927840804922,0.192666666666667,0.275415136167311
2,85,1,51,1,-6.01789630372807e-05,0.0054000834807156,0.0602940252304518
2,86,1,91,1,0.000810609091129024,-0.159831526901407,0.129279819274857
2,86,1,24,1,0.00239945046328293,0.0203759125537431,0.0921260419342796
2,91,1,92,1,-0.000549752888364054,-0.134425376633003,0.0894468806354169
2,91,1,93,1,-0.0027476196471984,-0.01007719719321,0.016528955181835
2,91,1,101,1,0.00641007596360607,-0.000154921159312057,0.000161612566629716
2,91,1,0,1,0.0133103976537687,0.125633723994606,0.0885905861409287
2,91,1,3,1,0.00445442845774719,0.163273229099987,0.109006400430602
2,91,1,13,1,0.0109881159441692,0.137537503688187,0.104808243031221
2,91,1,47,1,0.000337884047214578,0.0632292782119295,0.0578996820760612
2,91,1,48,1,0.0124287349456784,0.00579797042247987,0.0345739861794096
2,91,1,59,1,0.00377353821251139,0.0753617155457714,0.0692417374790746
2,91,1,65,1,0.00166042601274819,0.0620583795187798,0.0669597640837997
2,92,1,93,1,2.16503807470178e-05,0.0154193590881662,0.0237892057612038
2,92,1,98,1,0.00133407388720601,0.263656163551116,0.0613262312544477
2,92,1,5,1,-0.000120267186098077,-0.142600659752221,0.0819111442021937
2,97,1,17,1,0.00121772637928104,0.0467593344175592,0.16552128359879
2,97,1,31,1,0.00176743639785902,0.0236073255384702,0.0982213687865149
2,101,1,70,1,5.42407257880884e-05,0.0395020089537391,0.0409025560478868
2,104,1,0,1,0.0016221188737402,-0.00041565125505767,0.000436849702873413
2,104,1,14,1,-0.000607789314428745,-0.000410762875294532,0.000447493884482067
2,104,1,33,1,-0.000766043042351048,-0.00035561786989156,0.000347733571352819
2,104,1,48,1,0.00397360408334485,-1.08407380473175e-05,7.16770145727959e-05
2,105,1,0,1,0.000838501257289361,-0.00802945868409767,0.00837252864661536
2,0,1,22,1,0.00223608668076512,0.14645780954742,0.171082315607122
2,0,1,33,1,0.000286167761565526,0.13829034533809,0.140929920683619
2,0,1,35,1,0.00143805576484133,0.015276616787682,0.0793896992993437
2,6,1,34,1,-0.000648895355210477,0.066369209057705,0.128095047004683
2,13,1,22,1,0.00145113525877341,0.313184273341155,0.229301600811875
2,13,1,56,1,0.00154046624908342,0.228262657982473,0.189490343163653
2,15,1,33,1,-0.000353378395700159,0.275774854032724,0.162888049206237
2,21,1,48,1,0.00225618067270799,0.00828471237795615,0.057388984467294
2,22,1,53,1,0.00142505463290984,0.105343882534431,0.153348322900852
2,23,1,51,1,-2.43992625277041e-05,0.00631381755267806,0.0443532301708932
2,24,1,51,1,-0.00231990381964341,0.00433248252866518,0.0362529241343547
2,24,1,70,1,0.000690689570074848,0.113548550501056,0.136682197723501
2,31,1,51,1,-7.17811112107409e-05,0.00629670270451292,0.0447451467074354
2,31,1,59,1,0.000629351692681843,0.147340461000955,0.129087833788008
2,35,1,48,1,0.000134336093013406,0.00691616650853894,0.0533404756560362
2,41,1,53,1,0.000264186616059209,0.110254542261628,0.14549976344511
2,56,1,65,1,0.000454263143780437,0.0863872998019451,0.0984688781048228
